16	16
23
0	0	3	4	
0	4	15	5	
0	5	16	3	
0	3	16	4	
0	4	20	2	
0	2	10	2	
0	1	18	3	
0	3	15	4	
0	4	7	2	
0	2	14	4	
0	4	12	1	
0	1	6	1	
0	1	15	3	
0	3	17	1	
0	4	21	1	
0	1	2	0	
3	0	1	7	
20	8	12	20	
21	20	20	22	
16	7	21	9	
20	9	13	22	
10	22	15	20	
18	18	15	19	
18	11	22	9	
7	22	12	15	
14	20	10	18	
12	16	10	11	
11	11	14	11	
15	11	21	19	
17	21	7	21	
18	21	10	19	
5	7	4	0	
1	0	3	10	
12	10	19	21	
20	13	22	22	
21	22	17	10	
11	14	13	21	
20	9	8	9	
15	9	10	18	
22	18	7	8	
12	8	13	8	
10	8	16	19	
16	8	18	22	
14	22	17	15	
13	22	14	21	
7	21	22	12	
10	12	11	9	
4	6	4	0	
3	0	5	7	
6	7	18	15	
10	15	22	13	
14	8	12	19	
13	7	19	20	
8	20	13	18	
10	19	8	11	
7	11	21	19	
17	13	9	13	
16	13	15	15	
18	9	13	19	
7	16	20	10	
20	10	8	14	
22	14	8	20	
11	20	16	20	
4	9	1	0	
5	0	5	7	
13	20	16	15	
19	15	16	21	
12	12	14	12	
19	7	17	16	
14	16	18	19	
8	17	19	20	
21	7	16	9	
9	6	14	14	
15	14	16	19	
6	19	17	9	
20	6	12	12	
6	12	16	11	
8	8	12	21	
11	21	7	21	
1	21	5	0	
1	0	4	13	
12	13	18	15	
16	8	9	6	
6	19	21	10	
6	10	10	22	
18	6	13	19	
18	19	6	9	
15	9	20	6	
14	6	17	16	
13	16	19	14	
17	22	7	18	
7	12	11	9	
21	9	18	20	
9	13	20	9	
8	9	7	19	
5	19	1	0	
4	0	1	20	
8	20	16	13	
9	7	15	8	
8	8	17	19	
9	11	14	20	
17	20	7	12	
14	12	21	13	
16	13	19	11	
19	11	21	16	
19	18	13	14	
15	14	22	8	
11	6	10	22	
6	22	19	13	
21	13	17	6	
8	6	11	15	
2	15	3	0	
3	0	5	15	
16	15	10	15	
15	7	18	21	
17	21	18	19	
15	19	21	10	
7	20	17	11	
21	7	11	13	
16	13	15	20	
21	6	22	12	
16	12	13	19	
22	19	22	22	
15	22	12	6	
19	6	8	16	
17	16	7	20	
11	20	16	13	
3	14	2	0	
5	0	1	9	
6	9	16	11	
18	20	12	12	
10	22	11	10	
21	10	22	10	
17	7	9	10	
11	17	9	20	
15	20	7	11	
8	15	12	18	
6	18	18	10	
12	17	20	10	
14	10	7	18	
13	10	7	10	
9	10	22	9	
15	9	8	18	
2	19	2	0	
1	0	3	20	
16	8	15	17	
12	7	22	9	
17	6	17	18	
7	18	8	12	
9	6	9	14	
6	18	18	11	
17	11	22	22	
12	22	17	18	
18	13	22	20	
20	7	9	15	
7	15	14	13	
7	13	21	9	
22	7	7	19	
8	19	17	21	
2	22	5	0	
3	0	4	21	
15	21	19	15	
8	16	8	7	
17	7	17	11	
18	21	20	16	
13	16	7	21	
19	14	21	14	
20	14	10	14	
21	14	12	16	
8	16	6	22	
9	9	11	13	
8	13	11	9	
14	9	9	17	
7	17	13	8	
17	6	21	17	
1	17	4	0	
4	0	4	11	
14	11	6	17	
8	17	18	17	
17	17	17	7	
20	8	22	14	
13	14	11	18	
8	12	14	21	
10	21	16	10	
10	18	16	16	
17	16	9	17	
12	17	6	10	
11	10	11	15	
9	15	20	14	
13	7	20	12	
15	14	10	17	
4	17	2	0	
4	0	5	18	
6	6	15	18	
22	8	11	17	
16	19	14	15	
11	15	9	12	
11	7	14	12	
14	12	6	19	
16	6	18	19	
21	16	13	16	
7	16	6	9	
21	9	22	18	
8	18	9	21	
20	12	18	13	
20	13	14	22	
10	14	12	10	
3	22	1	0	
5	0	2	10	
6	10	22	8	
11	8	13	14	
14	14	12	21	
14	16	19	6	
14	9	12	13	
14	13	8	17	
18	19	6	21	
13	8	8	11	
6	11	19	15	
21	15	8	16	
9	16	11	21	
18	7	8	19	
14	19	20	17	
12	8	10	16	
1	16	5	0	
2	0	5	6	
13	6	11	22	
13	22	11	14	
20	12	6	22	
19	22	9	22	
12	10	19	12	
8	12	13	13	
6	9	17	7	
18	7	15	17	
7	19	6	10	
8	10	22	16	
11	6	10	6	
17	7	15	14	
20	12	11	11	
12	18	12	6	
5	6	4	0	
5	0	0	2	
11	5	0	1	
11	1	0	2	
6	2	0	3	
15	3	0	4	
10	4	0	5	
13	5	0	2	
17	2	0	5	
15	5	0	3	
6	3	0	3	
18	3	0	2	
10	2	0	5	
15	5	0	2	
8	2	0	3	
12	3	0	1	
2	1	0	0	
