16	16
23
0	0	2	5	
0	5	16	3	
0	3	22	1	
0	2	15	3	
0	3	16	4	
0	4	13	1	
0	3	17	1	
0	1	9	5	
0	5	10	4	
0	4	7	2	
0	2	14	4	
0	4	11	4	
0	4	12	1	
0	1	15	3	
0	3	6	3	
0	3	4	0	
2	0	3	8	
16	8	10	22	
22	7	18	17	
11	7	20	17	
19	17	21	8	
13	8	20	16	
8	16	6	22	
11	6	12	16	
20	16	13	15	
15	7	22	12	
7	12	17	20	
12	20	6	12	
12	6	15	22	
15	9	12	11	
7	11	13	21	
4	15	5	0	
3	0	2	18	
9	18	11	22	
9	9	17	14	
20	11	20	16	
21	22	12	7	
16	7	20	17	
6	18	18	11	
12	7	22	9	
13	9	13	17	
22	19	13	6	
16	6	18	19	
6	16	8	9	
17	15	14	22	
12	13	19	16	
13	16	21	16	
5	15	3	0	
2	0	2	19	
11	6	10	22	
17	17	6	21	
20	16	18	21	
12	21	13	14	
20	8	17	19	
18	19	6	21	
9	21	8	18	
11	14	13	22	
13	22	22	20	
14	12	12	12	
8	12	21	8	
14	8	12	19	
16	19	11	21	
21	9	7	13	
3	15	5	0	
2	0	3	6	
7	6	9	17	
6	11	19	15	
18	15	12	13	
13	7	15	14	
15	14	10	17	
6	17	16	14	
8	22	14	20	
13	8	12	13	
9	16	11	6	
12	6	22	20	
21	14	14	12	
12	12	10	19	
17	7	15	14	
7	15	17	18	
5	18	4	0	
3	0	1	18	
6	18	18	10	
19	10	8	16	
12	16	21	14	
21	8	12	14	
10	21	16	10	
16	10	18	16	
14	16	18	19	
12	16	10	11	
11	11	14	11	
9	11	13	9	
14	9	12	13	
10	6	11	6	
15	6	7	18	
9	16	7	21	
4	21	3	0	
1	0	4	21	
20	10	18	14	
20	9	9	13	
21	13	22	14	
12	6	19	14	
16	8	15	17	
6	6	15	18	
18	8	15	12	
21	7	21	17	
14	13	16	19	
13	7	20	12	
12	12	18	20	
11	20	16	13	
9	13	19	18	
7	18	8	12	
3	14	2	0	
4	0	1	20	
16	19	6	8	
9	8	18	15	
22	16	8	18	
19	18	18	15	
19	15	14	16	
15	16	13	15	
15	15	21	19	
21	7	16	9	
22	9	22	19	
14	19	20	17	
11	17	9	20	
22	20	18	13	
8	13	11	9	
17	9	6	19	
2	10	5	0	
1	0	2	11	
6	10	7	19	
16	19	14	15	
20	20	22	21	
18	7	8	22	
10	22	15	20	
13	20	16	15	
21	9	22	18	
7	18	21	15	
22	12	21	6	
20	8	12	20	
9	20	6	15	
18	15	9	10	
11	6	17	14	
6	19	21	10	
5	10	2	0	
2	0	4	20	
7	9	15	20	
14	20	9	11	
22	8	15	14	
11	14	13	21	
9	7	12	11	
16	9	17	17	
22	17	11	22	
21	10	19	18	
21	12	10	19	
8	19	18	7	
16	8	7	8	
9	8	9	20	
17	7	17	17	
10	15	22	13	
2	13	5	0	
4	0	5	6	
12	6	12	18	
9	6	14	14	
15	16	21	19	
13	19	18	6	
22	6	10	10	
17	22	8	11	
14	11	8	13	
19	6	14	16	
11	7	14	12	
18	12	22	17	
7	17	11	17	
9	7	19	8	
18	8	20	13	
22	14	8	20	
5	7	4	0	
5	0	1	21	
12	8	10	16	
14	9	6	9	
22	9	9	10	
9	10	12	11	
10	11	15	11	
8	11	10	19	
8	7	17	13	
14	13	8	17	
10	7	10	13	
20	13	14	22	
10	22	10	21	
19	7	11	21	
20	10	8	14	
8	9	7	15	
4	6	4	0	
1	0	5	19	
10	15	19	21	
6	21	13	17	
9	15	20	14	
10	14	20	14	
19	14	21	14	
10	14	12	10	
17	10	21	22	
20	9	13	22	
10	22	11	10	
6	10	12	17	
10	7	18	14	
13	14	11	18	
8	6	10	22	
7	9	10	17	
4	17	2	0	
5	0	2	22	
19	22	22	22	
13	8	8	11	
11	11	20	12	
20	12	18	13	
8	13	8	12	
10	12	17	20	
11	21	9	16	
13	16	7	21	
11	21	7	21	
15	8	16	21	
6	17	18	17	
19	17	21	18	
9	18	19	6	
8	6	11	15	
2	15	5	0	
2	0	2	10	
22	13	6	11	
19	11	16	13	
20	13	7	19	
16	19	7	17	
8	17	19	8	
17	8	17	18	
9	18	20	21	
7	16	20	10	
7	16	6	9	
16	15	10	15	
18	13	14	19	
21	19	15	11	
19	22	7	7	
20	7	11	15	
5	17	2	0	
2	0	0	1	
6	2	0	5	
16	5	0	1	
7	5	0	5	
7	3	0	1	
9	1	0	4	
17	4	0	1	
20	1	0	3	
12	3	0	1	
6	1	0	1	
10	1	0	3	
15	3	0	4	
15	4	0	3	
7	3	0	5	
11	5	0	1	
2	1	0	0	
