16	16
23
0	0	3	4	
0	4	17	2	
0	2	15	5	
0	5	6	2	
0	2	13	5	
0	5	15	3	
0	3	16	4	
0	4	7	2	
0	2	18	3	
0	3	20	1	
0	1	7	3	
0	3	15	4	
0	4	21	1	
0	1	21	5	
0	5	19	1	
0	1	2	0	
4	0	4	6	
8	18	15	9	
15	9	10	18	
6	18	19	16	
13	9	9	11	
11	11	11	14	
16	14	6	17	
7	19	6	10	
20	10	12	17	
20	7	9	15	
7	16	9	21	
14	21	13	22	
17	22	8	11	
19	8	8	17	
10	10	22	11	
2	11	1	0	
4	0	1	20	
17	20	7	12	
8	12	14	21	
19	16	12	13	
22	13	6	11	
11	6	10	22	
6	22	20	12	
6	12	18	12	
12	12	18	20	
9	12	7	22	
9	8	9	20	
13	20	12	18	
8	18	22	16	
8	16	19	10	
22	9	18	11	
3	6	2	0	
1	0	3	10	
16	10	11	12	
14	12	21	14	
12	14	12	12	
6	10	12	17	
21	10	19	18	
20	18	13	22	
14	22	17	15	
18	15	6	7	
7	13	21	9	
17	9	20	11	
12	11	11	20	
20	10	22	15	
19	15	11	21	
18	21	15	7	
2	10	5	0	
3	0	1	15	
11	15	9	12	
21	12	10	19	
18	19	14	16	
12	18	8	15	
19	15	16	21	
13	8	12	13	
17	7	17	11	
6	18	18	10	
20	10	8	14	
20	14	10	14	
11	14	13	22	
13	7	19	20	
11	6	9	16	
15	19	18	18	
5	18	4	0	
1	0	4	9	
9	9	10	22	
10	15	16	15	
14	11	18	13	
13	8	7	17	
16	7	21	9	
8	9	7	19	
17	19	20	8	
18	8	20	13	
8	13	11	9	
10	19	12	12	
13	14	12	21	
19	21	10	6	
9	6	19	17	
18	19	17	21	
4	15	5	0	
4	0	5	6	
10	6	11	6	
16	7	20	17	
18	9	21	8	
7	8	19	18	
21	9	22	18	
7	18	14	10	
20	10	18	14	
20	16	18	21	
22	14	20	8	
15	8	16	21	
18	6	6	15	
10	15	19	21	
19	6	21	18	
17	18	12	22	
5	10	2	0	
5	0	1	11	
11	7	14	12	
20	20	8	12	
21	6	22	12	
19	13	6	22	
7	20	12	13	
20	13	22	22	
15	11	10	11	
18	11	6	18	
20	6	12	12	
16	19	14	15	
6	15	9	20	
17	7	17	17	
21	19	7	11	
6	11	19	15	
2	15	3	0	
1	0	4	12	
14	9	15	20	
8	7	8	16	
22	12	7	21	
6	21	17	17	
12	7	18	8	
22	8	15	14	
19	18	13	14	
6	14	16	19	
19	11	16	13	
16	13	11	20	
13	20	16	15	
17	22	7	18	
7	6	9	17	
8	17	18	17	
1	17	4	0	
2	0	3	14	
15	14	16	19	
8	19	17	21	
21	7	21	17	
17	17	16	9	
18	9	13	19	
6	10	22	8	
13	8	17	14	
16	13	15	20	
16	13	15	15	
11	6	12	16	
16	16	10	18	
7	19	22	7	
9	7	12	11	
20	11	20	16	
4	13	1	0	
3	0	4	15	
8	16	6	22	
6	8	16	19	
21	9	18	20	
8	20	22	14	
13	14	9	12	
22	12	6	15	
17	15	14	10	
15	12	13	18	
15	21	19	15	
12	15	7	22	
19	22	9	22	
11	22	22	17	
6	17	18	17	
20	9	11	14	
2	14	4	0	
4	0	5	10	
6	9	7	16	
16	8	10	22	
12	10	10	14	
6	14	14	9	
6	9	18	19	
6	19	14	12	
14	12	16	21	
13	8	8	11	
19	11	21	16	
7	16	20	10	
11	10	19	8	
12	8	10	16	
18	7	15	17	
6	17	14	11	
4	11	4	0	
5	0	3	15	
7	15	8	9	
8	13	14	11	
10	7	10	13	
17	13	9	13	
18	6	13	19	
16	19	14	13	
8	13	8	12	
8	12	21	8	
21	13	16	7	
21	7	11	13	
16	13	16	21	
11	21	7	21	
13	21	11	14	
17	14	19	20	
4	20	2	0	
3	0	5	7	
11	7	20	17	
14	8	12	19	
10	10	22	6	
9	6	9	14	
13	10	15	22	
14	13	7	15	
17	7	9	10	
21	10	22	10	
16	10	10	21	
11	21	9	16	
17	16	8	15	
7	15	14	17	
7	17	16	19	
20	13	14	22	
2	10	2	0	
5	0	5	7	
17	10	21	22	
20	22	21	20	
22	19	22	22	
9	6	16	8	
15	8	6	11	
7	8	22	18	
9	10	12	11	
7	11	15	20	
8	20	16	13	
9	13	22	20	
13	20	9	9	
14	9	9	17	
13	17	6	21	
14	21	14	19	
2	19	2	0	
5	0	0	2	
8	2	0	3	
21	3	0	4	
7	4	0	5	
16	5	0	1	
6	1	0	1	
22	1	0	3	
12	3	0	1	
17	1	0	3	
16	3	0	5	
22	5	0	2	
17	2	0	5	
9	5	0	1	
6	3	0	3	
18	3	0	1	
2	1	0	0	
