16	16
23
0	0	2	1	
0	1	6	1	
0	1	20	4	
0	4	9	1	
0	1	15	3	
0	2	14	4	
0	4	12	1	
0	1	18	3	
0	3	10	1	
0	1	7	3	
0	3	17	1	
0	1	16	5	
0	5	15	3	
0	3	6	3	
0	3	22	1	
0	1	2	0	
2	0	4	20	
15	13	20	16	
9	7	19	8	
9	6	9	14	
15	14	16	19	
14	22	17	15	
12	11	11	20	
18	20	21	9	
20	16	20	11	
7	11	21	19	
6	19	21	10	
8	18	9	21	
19	12	12	10	
6	10	22	11	
19	11	21	16	
3	6	2	0	
4	0	5	7	
20	7	11	15	
19	15	6	11	
22	11	14	13	
16	13	19	11	
17	6	10	12	
22	20	9	13	
21	17	21	7	
20	7	9	15	
9	7	12	11	
6	11	6	10	
9	10	22	9	
12	7	22	9	
22	9	18	11	
21	7	21	11	
2	11	1	0	
5	0	2	13	
11	13	8	8	
7	8	22	18	
14	12	21	14	
19	14	16	18	
10	18	14	20	
9	20	6	15	
21	15	8	16	
11	7	20	17	
12	12	20	6	
11	6	17	14	
19	14	12	6	
22	9	22	19	
18	19	16	6	
6	19	17	9	
1	9	5	0	
2	0	4	7	
8	8	17	19	
22	19	22	22	
9	12	13	14	
12	6	15	22	
14	22	8	15	
6	15	18	6	
8	7	8	16	
20	22	21	20	
20	12	13	7	
17	7	15	14	
18	14	10	7	
22	7	18	17	
11	17	7	17	
18	17	6	17	
5	17	2	0	
4	0	1	17	
10	8	16	19	
14	6	17	16	
13	16	21	16	
12	16	10	11	
14	12	16	21	
18	21	20	16	
8	15	12	18	
9	11	13	9	
9	9	17	14	
7	14	12	11	
15	11	21	19	
7	17	13	8	
16	8	10	22	
10	22	6	10	
2	10	5	0	
1	0	5	19	
16	19	14	13	
17	17	7	17	
17	6	21	13	
10	21	10	22	
16	12	8	10	
20	12	12	18	
17	18	7	15	
13	19	18	6	
17	6	21	17	
12	10	19	21	
7	21	13	16	
15	16	15	10	
10	10	22	11	
14	11	8	13	
4	21	1	0	
2	0	3	14	
13	14	11	18	
7	18	21	15	
21	19	15	16	
10	10	21	16	
8	16	6	22	
19	14	21	14	
17	14	19	20	
18	16	16	10	
21	10	15	19	
10	19	8	11	
13	11	20	16	
20	12	6	22	
18	22	16	8	
8	8	12	21	
1	21	5	0	
3	0	1	12	
11	13	21	7	
13	7	15	14	
15	8	6	11	
13	21	9	7	
17	7	9	10	
21	9	22	18	
19	18	21	10	
20	10	7	16	
15	16	13	15	
8	15	17	16	
17	16	9	17	
6	8	16	19	
11	6	12	16	
18	15	9	10	
5	10	4	0	
1	0	4	13	
21	13	22	14	
10	14	12	10	
6	10	7	19	
9	16	11	6	
13	6	11	22	
8	22	14	20	
17	16	7	20	
14	20	14	10	
20	10	8	14	
14	13	8	17	
9	17	7	6	
9	6	16	8	
12	12	12	14	
9	8	13	11	
4	11	4	0	
4	0	3	15	
18	9	13	19	
7	19	20	13	
12	13	18	15	
22	7	7	19	
11	6	18	18	
9	21	7	16	
7	16	6	9	
8	9	20	9	
14	9	15	20	
8	20	22	14	
7	21	22	12	
10	17	15	14	
14	14	9	6	
19	6	21	18	
5	18	4	0	
3	0	4	21	
13	14	22	20	
20	8	17	19	
18	12	22	17	
7	17	16	19	
18	13	20	12	
7	18	8	12	
15	9	12	11	
17	11	22	22	
6	22	19	13	
17	13	9	13	
22	13	10	15	
15	15	21	19	
9	9	13	20	
21	9	16	7	
4	15	3	0	
4	0	4	6	
22	8	11	17	
17	18	17	8	
22	8	6	10	
16	12	13	19	
15	7	22	12	
8	12	13	13	
8	18	15	9	
6	9	18	19	
15	19	18	18	
7	18	15	6	
10	6	18	18	
12	8	13	8	
13	8	20	16	
17	21	8	19	
3	8	2	0	
4	0	5	6	
21	6	22	12	
10	12	17	20	
22	17	10	21	
13	21	11	14	
11	10	11	15	
13	22	22	20	
15	20	16	13	
18	13	22	20	
18	12	6	12	
14	12	21	13	
18	13	14	19	
13	18	8	20	
20	20	8	12	
8	12	14	21	
2	22	5	0	
5	0	4	15	
10	12	11	9	
17	9	20	11	
10	22	15	20	
14	20	9	11	
11	11	11	14	
6	14	16	19	
16	11	21	9	
17	21	18	19	
7	8	19	18	
10	7	10	13	
7	12	17	20	
14	15	16	19	
8	9	7	15	
14	8	12	19	
5	6	2	0	
4	0	0	3	
11	5	0	1	
20	1	0	3	
15	3	0	2	
10	2	0	5	
15	5	0	2	
16	3	0	5	
15	5	0	3	
18	3	0	2	
19	2	0	2	
10	2	0	2	
17	2	0	4	
16	4	0	3	
7	3	0	5	
7	5	0	5	
2	5	0	0	
