16	16
23
0	0	2	1	
0	4	11	4	
0	4	15	3	
0	3	15	4	
0	5	7	3	
0	3	20	1	
0	1	21	5	
0	5	18	4	
0	4	12	1	
0	1	17	4	
0	4	7	2	
0	3	14	2	
0	2	10	2	
0	2	11	1	
0	5	10	2	
0	2	5	0	
2	0	4	20	
11	7	20	17	
11	20	12	11	
13	11	20	16	
9	16	11	21	
14	21	13	22	
21	22	17	10	
17	7	6	9	
22	9	12	7	
15	7	22	12	
7	15	14	17	
8	17	18	17	
10	11	12	16	
11	22	22	17	
21	14	12	16	
5	16	3	0	
4	0	5	6	
20	6	15	9	
12	12	10	19	
20	10	12	17	
11	10	11	15	
13	15	20	16	
13	16	21	16	
15	16	21	19	
12	11	15	9	
22	9	22	19	
15	9	10	18	
18	15	19	18	
12	7	21	22	
22	11	6	10	
12	13	18	15	
2	15	5	0	
5	0	1	11	
15	11	21	19	
10	19	21	12	
12	12	14	12	
11	21	7	21	
20	10	7	16	
20	16	18	21	
19	20	17	14	
15	14	16	19	
8	14	20	10	
10	10	21	16	
19	7	11	21	
18	21	10	19	
6	19	21	10	
18	12	22	17	
5	17	2	0	
5	0	5	7	
9	7	19	8	
17	7	17	17	
14	14	9	6	
15	6	7	18	
20	13	14	22	
9	7	13	21	
17	21	18	19	
16	19	6	14	
20	14	10	14	
16	6	9	7	
11	7	14	12	
10	10	22	11	
7	9	10	17	
16	12	13	19	
5	19	1	0	
5	0	4	15	
19	15	15	21	
17	21	8	19	
11	22	9	18	
7	18	21	15	
14	15	16	19	
13	19	11	16	
18	10	6	18	
12	12	20	6	
17	6	10	12	
9	12	13	14	
14	9	15	20	
7	20	17	16	
10	7	18	14	
9	15	20	7	
1	7	3	0	
4	0	2	14	
15	14	22	17	
11	6	10	6	
19	6	8	16	
21	16	19	11	
9	7	12	11	
11	11	14	11	
6	11	15	8	
20	9	13	22	
10	22	16	8	
16	8	7	8	
15	14	10	17	
8	17	14	13	
18	13	14	19	
6	15	18	6	
3	6	2	0	
2	0	5	6	
22	12	6	15	
10	15	16	15	
8	15	12	18	
19	18	7	8	
12	8	10	16	
14	16	18	19	
10	19	8	11	
14	11	8	13	
16	13	15	15	
12	6	22	20	
7	20	12	13	
20	13	22	22	
14	22	8	15	
6	12	18	12	
2	13	5	0	
5	0	3	15	
6	16	8	9	
15	9	8	18	
18	9	13	19	
6	19	17	9	
13	9	13	17	
18	8	20	13	
15	13	20	16	
8	12	13	13	
15	14	13	7	
17	6	21	17	
7	17	16	19	
11	19	15	6	
11	6	17	14	
18	14	20	10	
5	10	4	0	
3	0	2	15	
8	15	17	16	
8	8	12	21	
7	15	17	18	
21	18	19	6	
13	7	19	20	
20	20	8	12	
12	12	18	20	
13	20	12	18	
13	6	22	19	
7	19	22	7	
12	7	18	8	
10	8	16	19	
8	20	16	13	
20	20	22	21	
4	21	3	0	
2	0	3	8	
9	8	13	11	
12	11	9	10	
17	14	9	9	
9	9	13	20	
8	20	22	14	
8	8	11	13	
18	13	22	20	
15	20	10	22	
19	20	8	17	
12	21	6	22	
10	22	10	21	
12	21	13	14	
16	14	6	17	
19	6	9	18	
2	18	3	0	
3	0	1	12	
13	9	9	11	
21	11	14	13	
10	7	10	13	
11	6	18	18	
22	18	7	8	
16	8	18	22	
10	22	6	10	
10	10	14	12	
8	12	8	13	
6	9	14	9	
17	20	7	12	
8	22	14	20	
6	12	16	11	
9	8	9	20	
1	20	4	0	
1	0	4	21	
12	21	14	14	
21	7	11	13	
6	13	19	18	
15	8	16	21	
7	21	17	21	
8	12	19	14	
11	14	13	22	
17	7	17	11	
8	7	17	13	
14	13	16	19	
15	19	21	10	
14	20	9	11	
16	9	17	17	
9	20	11	17	
4	6	4	0	
1	0	1	6	
21	9	18	20	
11	20	16	20	
19	16	6	18	
16	9	21	7	
10	7	19	6	
19	14	12	6	
13	6	11	22	
17	22	7	18	
17	6	21	13	
16	7	21	13	
10	15	22	13	
9	7	15	8	
17	19	8	8	
11	6	9	16	
4	17	2	0	
1	0	3	17	
18	17	6	17	
16	6	22	8	
6	10	22	8	
21	8	12	14	
19	14	21	14	
21	9	22	18	
11	18	13	14	
7	21	9	16	
16	16	10	18	
21	8	18	9	
22	9	9	10	
15	20	7	11	
8	11	17	22	
19	22	22	22	
2	22	5	0	
4	0	0	3	
15	3	0	1	
22	1	0	3	
16	5	0	1	
13	1	0	4	
16	4	0	3	
6	3	0	3	
15	3	0	5	
9	5	0	1	
10	1	0	3	
18	3	0	1	
9	1	0	4	
7	4	0	5	
10	5	0	2	
19	2	0	2	
1	2	0	0	
