16	16
23
0	0	2	1	
0	1	9	5	
0	5	7	4	
0	4	13	1	
0	1	11	5	
0	5	19	1	
0	1	17	4	
0	4	20	2	
0	2	15	5	
0	5	10	4	
0	4	21	1	
0	1	15	3	
0	3	6	3	
0	3	22	1	
0	1	7	3	
0	3	4	0	
2	0	4	7	
9	7	13	21	
7	15	8	9	
13	9	13	17	
12	17	6	10	
19	20	13	7	
17	17	6	21	
20	6	15	9	
15	9	12	11	
15	11	10	11	
21	8	12	14	
15	14	16	19	
21	19	15	16	
22	16	8	10	
9	10	18	15	
4	11	4	0	
4	0	5	18	
10	11	12	16	
8	16	21	15	
10	15	16	15	
6	11	19	15	
13	15	20	16	
6	11	22	13	
8	13	8	12	
11	21	7	21	
10	21	16	10	
12	10	10	14	
10	14	20	14	
15	14	22	17	
8	17	14	13	
18	13	14	19	
4	6	4	0	
5	0	2	13	
12	13	18	15	
21	15	7	18	
13	20	12	18	
11	18	13	14	
20	8	22	14	
22	14	8	20	
8	20	13	18	
7	18	17	22	
9	9	13	20	
19	20	8	17	
20	17	16	7	
13	8	12	13	
8	13	14	11	
22	11	14	13	
4	17	2	0	
2	0	3	8	
18	8	15	12	
12	12	20	6	
12	6	19	14	
13	14	12	21	
10	19	8	11	
8	9	20	9	
8	9	6	16	
17	6	21	13	
13	8	7	17	
8	19	18	7	
9	7	12	11	
12	7	18	8	
14	8	12	19	
14	9	6	14	
2	14	4	0	
3	0	1	12	
16	12	8	10	
20	10	22	15	
19	15	11	21	
13	21	7	11	
8	11	13	8	
20	14	9	15	
10	15	22	13	
21	8	19	17	
7	17	16	19	
18	19	17	21	
12	12	14	12	
18	12	6	12	
12	21	6	22	
6	8	16	19	
4	9	1	0	
1	0	4	12	
8	12	20	20	
8	20	16	13	
11	21	16	19	
7	19	6	10	
13	10	7	10	
9	6	19	17	
6	17	16	14	
22	8	6	10	
10	21	22	17	
17	17	17	7	
17	7	17	11	
11	6	10	22	
6	22	8	16	
8	7	8	16	
1	16	5	0	
4	0	3	16	
7	16	6	9	
16	9	21	7	
16	7	21	13	
21	20	20	22	
7	21	17	21	
19	20	17	14	
20	11	17	9	
6	9	16	11	
6	11	6	10	
9	10	17	7	
17	6	17	18	
10	18	16	16	
8	6	11	15	
8	15	17	16	
5	10	2	0	
3	0	4	21	
6	19	21	10	
21	10	22	10	
21	10	19	18	
20	18	13	22	
17	22	8	11	
17	11	22	22	
16	19	14	15	
6	15	22	12	
20	12	12	18	
17	18	7	15	
15	15	21	19	
11	7	20	17	
11	21	9	16	
8	16	19	10	
2	10	2	0	
4	0	3	15	
21	8	18	9	
9	12	7	22	
19	22	22	22	
10	6	18	18	
8	18	15	9	
22	9	18	11	
11	11	14	11	
22	11	10	10	
12	7	21	22	
7	20	12	13	
15	15	16	13	
20	13	14	22	
9	22	18	21	
19	6	9	18	
2	11	1	0	
3	0	2	18	
18	18	15	19	
6	12	16	11	
11	11	20	12	
18	12	22	17	
12	17	20	10	
18	6	13	19	
14	20	10	18	
10	10	22	6	
11	6	18	18	
17	7	6	9	
14	9	6	9	
14	9	12	13	
20	13	22	22	
9	22	19	22	
1	6	1	0	
2	0	3	6	
15	6	7	18	
11	20	16	13	
20	7	9	15	
10	15	19	21	
20	21	9	18	
9	10	22	9	
20	9	11	14	
19	22	7	7	
18	7	8	22	
6	22	19	13	
11	13	9	9	
12	16	21	14	
11	6	17	14	
19	14	16	18	
1	18	3	0	
3	0	5	16	
7	16	20	10	
12	10	19	21	
12	21	8	8	
19	8	8	17	
9	17	17	16	
21	16	13	16	
11	14	13	21	
7	21	9	16	
19	16	6	18	
19	18	9	13	
9	13	22	20	
11	20	16	20	
17	20	7	12	
16	12	13	19	
3	15	5	0	
5	0	5	7	
20	7	11	15	
7	15	14	17	
8	17	18	17	
8	9	7	19	
13	19	11	16	
20	16	18	21	
11	9	8	13	
21	13	22	14	
6	14	16	19	
10	19	12	12	
22	20	12	6	
19	6	21	18	
7	18	14	10	
13	20	16	15	
5	15	3	0	
5	0	1	21	
11	21	19	7	
15	7	22	12	
18	6	6	15	
7	15	14	13	
11	9	10	12	
14	12	21	14	
8	14	20	10	
22	8	15	14	
16	8	18	22	
9	9	17	14	
12	11	7	14	
15	14	10	17	
14	21	14	19	
16	19	14	13	
3	10	1	0	
5	0	0	2	
19	2	0	2	
17	2	0	5	
22	5	0	2	
6	2	0	5	
15	5	0	4	
6	4	0	5	
20	1	0	3	
15	3	0	4	
20	4	0	1	
17	1	0	3	
7	3	0	5	
10	5	0	2	
14	2	0	3	
15	3	0	2	
1	2	0	0	
