16	16
23
0	0	2	1	
0	1	18	3	
0	3	6	3	
0	3	14	2	
0	2	18	3	
0	3	20	1	
0	1	9	5	
0	5	7	5	
0	5	18	4	
0	4	9	1	
0	1	21	5	
0	5	7	4	
0	1	7	3	
0	3	10	1	
0	1	6	1	
0	2	5	0	
2	0	4	7	
21	7	16	9	
6	9	18	19	
14	19	20	17	
18	17	6	17	
9	17	7	6	
9	6	14	14	
17	21	7	21	
12	21	8	8	
7	8	16	8	
21	8	12	14	
7	8	22	18	
7	15	17	18	
10	18	14	20	
6	10	12	17	
5	17	2	0	
4	0	5	10	
16	10	10	21	
20	21	9	18	
7	19	20	13	
7	13	21	9	
8	9	7	15	
19	15	15	21	
7	19	8	9	
19	15	14	16	
8	16	19	10	
20	10	22	15	
21	15	7	18	
17	17	7	17	
11	9	10	12	
6	12	16	11	
2	19	2	0	
5	0	1	11	
10	11	15	11	
9	11	13	9	
20	9	9	13	
18	13	22	20	
7	20	12	13	
15	13	20	16	
8	16	6	22	
14	11	18	13	
19	15	11	21	
22	19	22	22	
7	21	11	21	
7	21	22	12	
10	12	17	20	
16	20	11	20	
2	15	5	0	
2	0	3	6	
10	6	11	6	
13	6	11	22	
8	22	14	20	
22	20	13	22	
12	12	12	14	
6	14	16	19	
6	19	21	10	
18	10	6	18	
9	18	11	22	
22	9	12	7	
11	7	20	17	
22	17	10	21	
19	22	9	22	
11	9	7	12	
4	17	2	0	
2	0	5	10	
11	10	19	8	
9	8	9	20	
16	20	10	7	
15	7	22	12	
21	12	10	19	
16	19	7	17	
21	9	16	11	
10	11	12	16	
11	15	9	12	
12	12	18	20	
12	7	18	8	
16	8	10	22	
9	22	18	21	
7	21	9	16	
2	11	1	0	
5	0	1	16	
19	16	12	13	
9	11	14	20	
10	21	10	22	
14	22	8	15	
10	15	22	13	
14	13	7	15	
11	11	14	11	
8	11	17	22	
19	21	10	15	
18	15	6	7	
18	12	22	17	
15	17	16	8	
10	8	14	20	
20	20	8	12	
1	20	4	0	
1	0	4	12	
20	12	18	13	
14	13	8	17	
13	14	19	18	
8	18	22	16	
12	16	21	14	
7	14	12	11	
14	11	8	13	
17	13	9	13	
16	13	16	21	
11	14	13	22	
7	12	17	20	
14	20	14	10	
14	12	21	13	
8	10	16	12	
4	21	3	0	
4	0	3	16	
18	11	6	18	
10	18	16	16	
19	14	21	14	
21	14	14	12	
20	12	11	11	
8	11	13	8	
8	6	11	15	
15	6	11	19	
16	19	6	8	
13	8	20	16	
6	16	8	9	
14	9	12	13	
21	13	22	14	
15	14	22	17	
3	15	4	0	
3	0	5	7	
8	7	17	13	
16	13	11	20	
21	20	20	22	
14	9	6	9	
11	9	8	13	
13	10	7	10	
9	10	18	15	
21	15	8	16	
6	10	22	8	
21	8	19	17	
8	17	18	17	
19	17	21	18	
13	18	8	20	
22	20	13	14	
4	15	5	0	
1	0	5	19	
13	19	18	6	
11	6	10	22	
20	14	9	15	
6	6	15	18	
17	9	20	11	
7	11	15	20	
12	10	19	12	
8	12	8	13	
12	13	18	15	
19	15	16	21	
9	21	8	18	
21	7	11	13	
16	13	15	20	
9	20	6	15	
5	15	3	0	
5	0	2	10	
15	10	15	16	
11	16	13	19	
6	19	17	9	
15	9	8	18	
20	6	12	12	
17	7	17	11	
19	11	21	16	
8	17	19	8	
14	8	20	22	
17	22	7	18	
19	18	7	8	
11	14	13	21	
12	21	6	22	
6	10	10	22	
3	8	2	0	
2	0	4	20	
7	20	17	16	
6	15	22	12	
20	12	6	22	
10	22	11	10	
21	10	19	18	
17	11	22	22	
21	19	7	11	
19	14	16	18	
20	7	9	15	
7	15	14	17	
7	9	10	17	
13	17	6	21	
20	9	13	22	
10	7	18	14	
2	14	4	0	
4	0	5	6	
19	6	10	7	
22	7	7	19	
6	9	16	11	
11	6	17	14	
19	14	13	16	
20	16	18	21	
7	21	13	16	
16	19	14	15	
14	10	17	15	
13	15	15	16	
15	19	18	18	
19	18	9	13	
13	13	8	12	
18	12	6	12	
4	13	1	0	
5	0	2	13	
14	6	17	16	
7	16	6	9	
16	9	17	17	
17	17	6	21	
13	6	22	19	
18	19	16	6	
19	6	21	18	
14	12	6	19	
17	19	20	8	
18	8	15	12	
10	14	12	10	
9	10	22	9	
9	9	17	14	
19	14	8	12	
1	12	3	0	
2	0	0	1	
17	1	0	3	
15	3	0	2	
10	2	0	2	
6	2	0	5	
22	5	0	2	
16	3	0	5	
21	1	0	4	
6	4	0	4	
11	4	0	4	
15	5	0	3	
15	3	0	1	
22	1	0	3	
17	4	0	1	
15	3	0	4	
3	4	0	0	
