16	16
23
0	0	2	1	
0	1	11	5	
0	5	6	2	
0	2	19	2	
0	2	18	3	
0	3	17	1	
0	1	15	3	
0	3	16	4	
0	4	15	3	
0	4	12	1	
0	1	12	3	
0	3	6	2	
0	2	13	5	
0	5	17	2	
0	2	10	2	
0	2	5	0	
2	0	3	8	
11	7	14	12	
6	12	12	20	
13	7	19	20	
8	10	22	16	
8	16	19	10	
8	15	12	18	
16	19	6	8	
15	8	9	7	
18	7	8	22	
20	9	9	13	
14	13	8	17	
13	17	6	21	
16	6	9	7	
16	12	8	10	
5	10	2	0	
3	0	5	15	
10	15	19	21	
17	21	7	21	
19	18	7	8	
22	8	15	14	
13	16	7	21	
12	21	6	22	
12	22	17	18	
12	18	13	20	
8	18	15	9	
9	6	16	8	
20	8	22	14	
20	14	9	15	
13	21	7	11	
8	11	17	22	
2	22	5	0	
5	0	1	9	
12	18	20	12	
7	12	11	9	
20	17	16	7	
18	15	12	13	
16	13	15	20	
17	20	10	12	
8	12	20	20	
13	8	12	13	
15	16	13	15	
16	15	13	20	
22	20	13	14	
9	11	13	9	
7	9	15	20	
17	6	10	12	
1	20	4	0	
1	0	4	13	
20	22	14	8	
11	6	10	6	
16	6	18	19	
12	15	7	22	
19	22	22	22	
10	22	10	21	
16	21	14	12	
12	7	22	9	
17	9	6	19	
11	14	20	9	
8	9	7	19	
13	8	8	11	
11	6	9	16	
10	6	18	18	
4	15	5	0	
1	0	3	10	
14	10	14	20	
10	8	14	20	
22	17	11	22	
7	7	19	22	
14	6	17	16	
15	16	21	19	
14	21	13	22	
9	9	17	14	
6	14	16	19	
21	19	15	11	
7	21	9	16	
8	16	6	22	
9	20	6	15	
18	15	6	7	
5	19	1	0	
3	0	5	7	
14	12	6	19	
19	6	21	18	
11	6	12	16	
8	16	8	7	
17	7	15	14	
21	15	7	18	
13	7	15	14	
20	18	13	22	
16	10	11	12	
15	9	10	18	
9	18	11	22	
9	22	19	22	
11	7	20	17	
6	17	18	17	
1	6	1	0	
5	0	2	10	
11	10	11	15	
21	15	8	16	
12	11	9	10	
20	10	18	14	
19	14	15	16	
7	16	9	21	
12	21	14	14	
13	14	11	18	
16	8	18	22	
10	22	11	6	
6	6	15	18	
19	6	10	7	
9	7	13	21	
18	21	9	22	
1	16	5	0	
2	0	4	20	
11	21	7	21	
8	6	10	22	
13	22	22	20	
18	18	11	6	
9	6	9	14	
9	13	19	18	
20	7	11	15	
14	16	19	15	
18	15	19	18	
11	20	12	11	
22	13	6	11	
10	18	16	16	
8	12	21	8	
17	8	17	18	
5	18	4	0	
4	0	4	11	
7	11	21	19	
18	19	17	21	
22	7	18	17	
11	17	9	20	
9	18	19	6	
12	6	12	18	
11	20	16	20	
16	13	8	20	
19	15	6	11	
12	8	13	8	
6	22	19	13	
16	13	16	21	
21	9	16	11	
11	11	11	14	
4	21	1	0	
4	0	5	6	
21	11	14	13	
17	13	8	7	
18	8	12	7	
20	21	9	18	
19	18	6	13	
12	13	7	20	
16	19	7	17	
8	17	19	8	
6	19	21	10	
13	10	15	22	
10	22	15	20	
8	20	13	18	
16	9	17	17	
22	17	10	21	
1	21	5	0	
5	0	5	7	
21	10	19	18	
8	18	9	21	
12	12	14	12	
9	13	22	20	
11	20	16	13	
12	12	10	19	
7	15	17	18	
19	18	13	14	
21	14	19	14	
6	14	14	9	
15	15	21	19	
13	19	11	16	
13	10	7	10	
10	10	21	16	
5	16	3	0	
5	0	2	15	
6	21	17	17	
14	11	8	13	
14	13	22	11	
22	9	9	10	
16	8	15	17	
10	17	7	9	
8	12	19	14	
13	14	9	12	
14	12	21	13	
14	13	16	19	
13	19	16	12	
11	21	16	19	
10	19	8	11	
15	9	12	11	
2	11	1	0	
2	0	4	7	
17	7	6	9	
8	9	20	9	
8	12	14	21	
9	8	13	11	
14	11	6	17	
7	17	17	17	
19	14	16	18	
16	18	21	20	
17	20	7	12	
16	20	10	7	
12	7	21	22	
20	22	21	20	
8	19	17	21	
12	10	10	14	
2	14	4	0	
4	0	4	6	
6	11	15	8	
20	8	17	19	
14	19	20	17	
13	17	13	9	
11	17	7	17	
10	17	15	14	
21	12	10	19	
17	15	14	22	
14	10	7	18	
10	10	22	11	
6	15	22	12	
20	12	6	22	
10	22	6	10	
15	10	15	16	
4	9	1	0	
4	0	0	3	
18	3	0	1	
17	4	0	1	
20	1	0	3	
21	3	0	4	
7	4	0	5	
15	5	0	3	
10	4	0	5	
14	2	0	3	
7	3	0	1	
22	1	0	3	
17	2	0	4	
15	4	0	3	
6	3	0	3	
15	3	0	2	
1	2	0	0	
