16	16
23
0	0	2	5	
0	5	15	3	
0	3	15	4	
0	4	15	5	
0	5	18	4	
0	4	9	1	
0	1	16	5	
0	5	7	3	
0	3	8	2	
0	2	18	3	
0	4	12	1	
0	1	11	5	
0	3	16	4	
0	1	6	1	
0	1	12	3	
0	3	4	0	
5	0	2	10	
15	10	15	16	
8	16	8	7	
18	7	15	17	
10	19	12	12	
9	12	7	22	
12	21	13	14	
21	14	12	16	
8	12	21	8	
18	7	8	19	
12	16	10	11	
11	11	14	11	
16	11	6	12	
6	12	12	20	
21	20	16	18	
4	7	2	0	
2	0	5	6	
15	9	12	11	
8	15	14	22	
6	22	19	13	
12	6	19	14	
16	18	19	14	
13	14	19	18	
12	13	7	20	
21	9	18	20	
8	15	12	18	
10	18	14	20	
20	13	22	22	
6	22	8	16	
12	14	12	12	
16	12	13	19	
2	19	2	0	
5	0	1	21	
13	8	20	16	
14	16	19	15	
19	15	15	21	
6	21	13	17	
19	11	16	13	
9	13	19	18	
7	13	21	9	
18	9	21	8	
8	8	17	19	
14	8	12	19	
22	19	22	22	
8	16	19	10	
11	10	10	22	
13	22	20	9	
2	10	2	0	
1	0	3	20	
20	8	22	14	
21	14	14	12	
9	12	13	14	
19	14	15	16	
16	10	10	21	
7	21	13	16	
21	13	22	14	
21	6	22	12	
19	16	6	18	
12	18	20	12	
16	15	13	20	
19	20	8	17	
10	17	15	14	
20	9	8	9	
2	15	3	0	
3	0	1	7	
22	7	7	19	
8	19	17	21	
13	21	7	11	
15	11	10	11	
19	15	11	21	
13	20	12	18	
22	18	7	8	
22	8	11	17	
6	17	18	17	
20	10	8	14	
13	14	11	8	
17	17	17	7	
21	7	16	9	
8	9	7	15	
3	15	5	0	
3	0	1	15	
7	21	9	16	
17	7	15	14	
7	21	11	21	
10	6	11	6	
11	6	18	18	
12	22	17	18	
7	18	15	6	
18	6	6	15	
18	15	9	10	
14	10	14	20	
11	20	16	13	
12	11	9	7	
10	7	16	20	
7	20	17	16	
5	7	5	0	
1	0	3	10	
9	10	22	9	
21	8	12	14	
11	14	13	22	
11	20	16	20	
18	15	19	18	
17	11	7	20	
15	20	10	22	
6	22	20	12	
10	7	10	13	
16	13	16	21	
16	13	15	15	
9	15	20	14	
16	6	9	7	
17	7	17	11	
5	10	2	0	
3	0	4	21	
16	19	6	8	
11	7	14	12	
21	12	10	19	
16	19	7	17	
19	17	21	18	
7	18	8	12	
8	12	20	20	
17	20	10	12	
7	12	17	20	
20	20	22	21	
18	21	10	19	
16	19	14	13	
9	13	20	9	
17	10	21	22	
2	15	5	0	
4	0	5	10	
6	10	12	17	
14	9	9	17	
10	7	18	14	
17	14	19	20	
8	13	11	9	
21	9	16	11	
7	11	21	19	
21	19	15	16	
17	16	8	15	
17	15	14	22	
10	22	10	21	
14	21	14	19	
18	11	22	9	
21	9	22	18	
5	19	1	0	
5	0	1	9	
12	7	21	22	
14	12	10	10	
21	10	6	19	
9	10	12	11	
11	11	20	12	
16	12	8	10	
21	10	15	19	
16	19	6	14	
8	17	14	13	
14	8	20	22	
10	22	6	10	
8	12	13	13	
7	6	9	17	
9	7	19	8	
5	7	4	0	
1	0	3	17	
21	7	21	17	
10	17	7	9	
6	21	18	19	
18	15	9	8	
18	8	20	13	
8	13	8	12	
6	12	18	12	
6	17	14	11	
14	9	6	9	
20	9	11	14	
6	10	22	11	
13	7	19	20	
9	20	6	15	
19	15	6	11	
4	11	4	0	
2	0	4	20	
8	6	11	15	
7	15	14	13	
16	13	15	20	
9	20	11	17	
7	11	15	20	
8	8	11	13	
18	13	22	20	
14	11	18	13	
6	13	19	18	
16	10	18	16	
22	16	8	18	
19	6	10	7	
20	7	9	15	
6	17	16	14	
4	17	2	0	
4	0	4	6	
17	9	6	19	
8	7	17	13	
12	13	18	15	
10	15	22	13	
15	8	16	21	
11	10	19	8	
22	8	6	10	
21	11	14	13	
12	6	15	22	
19	11	21	16	
8	9	6	16	
18	17	8	17	
9	11	13	9	
16	9	17	17	
1	17	4	0	
4	0	1	20	
6	9	16	11	
17	11	22	22	
18	19	6	9	
22	7	18	17	
13	6	11	22	
19	22	9	22	
22	20	13	14	
14	9	6	14	
15	7	22	12	
21	15	7	18	
6	18	18	10	
8	10	22	16	
13	9	13	17	
17	17	6	21	
4	21	1	0	
1	0	0	2	
16	3	0	5	
22	1	0	3	
6	3	0	3	
18	3	0	1	
11	1	0	2	
6	2	0	3	
13	1	0	4	
6	4	0	5	
22	5	0	2	
17	2	0	5	
13	5	0	2	
14	2	0	3	
15	3	0	4	
14	4	0	2	
1	2	0	0	
