16	16
23
0	0	2	1	
0	1	21	5	
0	2	14	4	
0	3	6	2	
0	2	15	5	
0	5	16	3	
0	3	16	4	
0	4	7	2	
0	4	12	1	
0	1	12	3	
0	3	8	2	
0	2	19	2	
0	2	18	3	
0	3	17	1	
0	1	9	5	
0	2	5	0	
2	0	5	10	
15	10	15	16	
14	16	18	19	
18	21	10	19	
15	7	22	12	
16	7	21	13	
20	7	9	15	
7	15	17	18	
12	6	22	20	
19	20	8	17	
8	8	12	21	
19	6	9	18	
10	7	18	14	
7	14	12	11	
14	22	8	15	
5	15	3	0	
5	0	3	15	
15	19	21	10	
18	10	6	18	
10	7	16	20	
22	9	9	10	
21	22	17	10	
13	6	11	22	
17	22	7	18	
22	8	11	17	
11	11	14	11	
21	11	14	13	
9	20	11	17	
18	12	22	17	
12	7	21	22	
8	22	14	20	
5	6	2	0	
3	0	1	15	
8	15	17	16	
9	8	13	11	
16	6	9	7	
9	7	15	8	
17	7	6	9	
11	22	22	17	
7	20	17	16	
11	21	7	21	
14	21	13	22	
14	9	15	20	
11	6	17	14	
22	9	12	7	
10	7	10	13	
14	13	16	19	
2	10	5	0	
1	0	3	10	
10	10	21	16	
13	16	21	16	
21	16	19	11	
15	6	11	19	
6	19	21	10	
6	10	22	8	
15	8	16	21	
17	6	21	17	
8	12	19	14	
15	14	10	17	
17	6	10	12	
12	12	20	6	
10	11	12	16	
16	16	10	18	
5	18	4	0	
3	0	4	15	
21	18	19	6	
21	8	12	14	
19	14	21	14	
11	14	13	22	
15	6	7	18	
22	18	7	8	
16	6	22	8	
21	8	18	9	
19	15	15	21	
17	21	8	19	
10	19	21	12	
20	20	22	21	
12	21	6	22	
10	22	16	8	
4	6	4	0	
4	0	5	7	
19	7	11	21	
12	21	13	14	
8	20	16	13	
6	13	19	18	
7	18	21	15	
7	15	14	17	
22	12	6	15	
14	15	16	19	
15	9	10	18	
12	21	14	14	
15	14	16	19	
6	19	17	9	
6	9	14	9	
15	9	8	18	
4	17	2	0	
1	0	4	13	
11	6	9	16	
19	16	6	18	
20	9	13	22	
19	22	22	22	
13	15	15	16	
22	16	8	18	
6	6	15	18	
16	9	21	7	
10	7	19	6	
11	6	10	6	
16	8	7	8	
20	13	22	22	
9	12	13	14	
8	14	20	10	
2	10	2	0	
4	0	3	15	
13	15	20	16	
6	16	8	9	
13	9	9	11	
14	11	8	13	
15	14	22	17	
8	15	12	18	
21	14	12	16	
21	7	11	13	
19	6	8	16	
20	16	18	21	
7	21	9	16	
7	20	12	13	
13	7	19	20	
20	20	8	12	
3	20	1	0	
3	0	5	7	
20	7	11	15	
8	11	13	8	
9	8	9	20	
8	20	22	14	
15	14	13	7	
12	7	18	8	
12	12	18	20	
11	20	12	11	
8	17	18	17	
11	6	18	18	
9	7	12	11	
12	11	15	9	
7	9	10	17	
7	17	16	19	
1	16	5	0	
5	0	1	11	
11	22	9	18	
13	20	12	18	
12	8	10	16	
15	11	21	19	
17	7	17	17	
18	17	6	17	
16	11	21	9	
20	9	9	13	
18	8	20	13	
18	13	22	20	
11	20	16	20	
15	20	10	22	
10	22	10	21	
16	12	13	19	
5	19	1	0	
1	0	3	22	
8	12	8	13	
12	13	18	15	
10	15	22	13	
21	9	18	20	
17	20	7	12	
6	12	18	12	
20	6	15	9	
20	9	11	14	
20	14	10	14	
17	14	9	9	
16	9	17	17	
10	10	14	12	
12	12	10	19	
13	9	13	17	
1	17	4	0	
3	0	1	7	
8	7	17	13	
18	13	14	19	
7	19	22	7	
9	7	13	21	
7	21	17	21	
19	10	8	16	
15	16	21	19	
17	21	18	19	
10	19	8	11	
6	11	15	8	
17	7	17	11	
12	11	9	10	
10	10	22	11	
13	11	20	16	
4	15	5	0	
1	0	4	9	
22	9	22	19	
13	19	11	16	
18	15	19	18	
11	18	13	14	
17	19	8	8	
6	12	16	11	
18	7	8	19	
11	7	20	17	
8	17	14	13	
15	13	20	16	
17	6	21	13	
9	7	19	8	
12	12	14	12	
20	10	18	14	
5	10	4	0	
4	0	4	11	
22	11	6	10	
11	10	11	15	
19	14	12	6	
13	6	22	19	
16	19	6	14	
16	14	6	17	
8	12	13	13	
20	13	14	22	
10	22	6	10	
20	10	12	17	
21	9	22	18	
19	20	17	14	
14	14	9	6	
18	9	13	19	
4	21	1	0	
4	0	0	3	
18	3	0	1	
11	1	0	2	
20	2	0	4	
20	4	0	1	
6	1	0	1	
6	3	0	3	
15	3	0	2	
14	2	0	3	
21	3	0	4	
6	4	0	5	
7	5	0	5	
22	5	0	2	
17	2	0	5	
13	5	0	2	
1	2	0	0	
